seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
f181738b150df1f37cb0bd72e705b193,5529.7,36,153.60277777777776,7.547321696696696,0.10810810810810811,30.640277777777776,1.1728581706706707,4.472222222222222,36.0
f19516b9ff26bfeb091b30108db4ddbd,162.7,3,54.23333333333333,6.366643518518519,0.0,18.84,4.2573688271604935,3.6666666666666665,3.0
f1b854361f4e15d5851b494df66f22b2,1168.8,3,389.59999999999997,6.584305555555556,0.0,102.14666666666666,0.7833188657407407,3.3333333333333335,3.0
f1b93673502375d491780bb49d615dbc,2638.9300000000003,8,329.86625000000004,4.006657407407408,0.2,40.04375,8.320246527777778,3.125,8.0
f1c1ac3f3efc07e659c035008e615e66,2294.96,3,764.9866666666667,8.613028549382715,0.0,71.57333333333334,4.015002572016461,3.3333333333333335,3.0
f1ce5fdecd64935c28b9ff932751d0dc,158.0,2,79.0,5.658738425925926,0.0,11.265,4.369866898148148,4.5,2.0
f1ed6bd0a9b11b581f16c851c6a5a527,1622.77,17,95.45705882352941,9.775718235596708,0.05555555555555555,21.988823529411764,10.70497427983539,4.388888888888889,18.0
f1fd5ab1181f827ffad998c1a5de7d74,7045.99,15,469.73266666666666,7.441291666666667,0.0,55.464666666666666,1.6940239197530864,4.666666666666667,15.0
f1fdf2d13186575751aa25876536d85c,26.3,1,26.3,2.1421064814814814,0.0,8.29,3.9921064814814815,5.0,1.0
f205b1a3ca9a34e0f8a228bae6e4c7b3,1088.0,8,136.0,7.735299479166667,0.0,49.6125,0.8453385416666667,4.875,8.0
f214d28e8d8e3ef068748498ccc2f813,2152.43,52,41.39288461538461,7.331119436322288,0.07017543859649122,15.104038461538462,2.39814124431449,4.2745098039215685,51.0
f22a247b79dd22ecd91dc8e3b2a1b07c,439.94,8,54.9925,17.418900462962963,0.25,16.8625,0.5045688657407408,4.0,8.0
f2336e113377dd21c744d9c4fc8293a9,3563.0,4,890.75,13.624551504629629,0.0,49.769999999999996,6.334389467592593,4.25,4.0
f235413f677777a0738ff215d0184901,1191.98,2,595.99,5.031730324074074,0.0,27.915,1.2375925925925926,5.0,2.0
f25e239052084705e17a982bc600ab2a,7380.0,8,922.5,8.793515625,0.0,50.685,3.3365552662037037,4.25,8.0
f262cbc1c910c83959f849465454ddd3,10199.86,189,53.96751322751323,7.235004936002179,0.09313725490196079,12.98962962962963,1.2572094566993464,4.180851063829787,188.0
f266295f49a28eee21f413e0cbb0521d,149.8,2,74.9,6.449322916666667,0.0,14.07,4.7929108796296305,4.5,2.0
f26d70155c2b6326fcfa1780c8c684e4,202.89,1,202.89,8.15318287037037,0.0,16.17,0.7380324074074074,5.0,1.0
f27e33c6d29b5138fa9967bcd445b6d5,8888.3,93,95.57311827956988,7.886516912320484,0.10204081632653061,17.13924731182796,3.8967700066137567,4.096774193548387,93.0
f3041c2e75ec683697a6a5ea82192210,145.0,1,145.0,1.9174537037037036,0.0,24.0,2.6029976851851853,5.0,1.0
f307937c1bb287c3efc2a514b94b0d1d,189.99,1,189.99,9.978738425925926,0.0,26.61,2.532210648148148,5.0,1.0
f326006815956455b2859abd58fe7e39,3147.16,9,349.6844444444444,12.23754899691358,0.0,74.00222222222222,2.652278163580247,4.666666666666667,9.0
f3295428338a40977a03f555246a70f4,644.98,7,92.14,11.93073412698413,0.2857142857142857,17.771428571428572,2.3171924603174605,3.5714285714285716,7.0
f3511c85f59f8dec53d140501ee8e7a8,69.9,1,69.9,0.9154976851851852,0.0,8.11,0.9928472222222222,5.0,1.0
f356c348fbc8df6a882823e21f5ce8b7,195.18,2,97.59,4.764577546296296,0.0,15.235,2.3873148148148147,2.5,2.0
f35b3c613c4f7b2275f4185d0a3c59ec,4047.25,9,449.69444444444446,9.601463477366256,0.2222222222222222,18.56,2.801970164609054,4.555555555555555,9.0
